Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;
270010205000001;1;5;0;1;45;0;5;0;0;30;0
270010205000002;1;3;1;0;24;0;7;0;0;24;0
270010205000003;1;14;0;0;39;1;9;2;0;40;0
270010205000004;5;3;0;0;4;0;2;0;0;5;0
270010205000005;8;14;1;0;46;0;18;2;0;52;0
270010205000006;8;4;1;0;27;0;2;0;0;26;0
270010205000007;8;0;0;0;2;0;0;0;0;2;0
270010205000008;8;7;0;0;21;8;10;0;0;13;5
270010205000009;8;12;6;1;55;0;18;6;2;56;0
270010205000010;8;43;0;0;80;0;29;0;0;92;1
270010205000011;8;7;7;0;38;0;7;16;0;39;0
270010205000012;8;1;0;0;36;1;4;0;0;32;0
270010205000013;8;11;3;1;52;4;9;4;2;52;3
270010205000014;8;7;0;0;33;0;6;0;0;39;0
270010205000015;5;1;0;0;3;0;5;0;0;1;0
270010205000016;5;4;0;0;14;0;7;0;0;7;0
270010205000017;8;3;0;0;25;0;6;0;0;27;0
270010205000018;8;5;2;0;49;0;5;3;0;47;0
270010205000019;8;3;1;1;13;0;2;0;0;13;0
270010205000020;1;9;0;0;42;0;5;0;0;44;0
270010205000021;1;16;3;0;41;0;11;5;0;25;0
270010205000022;5;0;3;0;4;0;1;0;0;3;0
270010205000023;8;7;0;1;32;0;8;0;0;25;0
270020105000001;1;18;0;0;23;0;16;0;0;14;0
270020105000002;1;17;2;1;17;0;21;0;0;11;0
270020105000003;1;17;7;0;11;0;26;7;0;9;0
270020105000004;1;23;2;0;25;0;22;3;2;24;0
270020105000005;1;17;0;1;46;0;23;0;0;27;0
270020105000006;1;17;0;0;35;0;32;1;0;43;0
270020105000007;1;9;0;0;37;0;14;0;0;33;0
270020105000008;1;7;0;0;3;0;8;0;0;8;0
270020105000009;8;15;10;0;42;0;12;6;0;43;0
270020105000010;8;7;3;0;24;0;11;1;0;20;0
270020105000011;8;10;10;0;6;0;13;6;0;9;0
270020105000012;5;20;0;0;12;0;14;0;0;15;0
270020105000013;5;15;0;0;12;0;18;0;1;10;0
270020105000014;8;13;0;0;28;0;6;1;0;31;0
270020105000015;5;9;0;0;15;0;7;0;0;13;0
270020105000016;8;13;0;0;10;0;9;0;0;5;0
270020105000017;8;8;0;0;5;0;13;0;0;10;0
270020105000018;4;25;4;1;70;0;32;3;0;61;0
270020105000019;1;20;0;0;18;0;13;0;1;13;0
270020105000020;5;12;8;0;9;0;9;3;0;15;0
270030005000001;1;4;0;0;6;0;11;0;0;6;0
270030005000002;1;14;0;0;2;0;7;0;0;8;0
270030005000003;1;13;0;0;10;0;12;0;0;12;0
270030005000004;1;11;0;0;12;0;6;0;0;9;0
270030005000005;1;7;1;0;4;0;7;0;1;9;0
270030005000006;1;13;0;0;13;0;23;0;0;24;0
270030005000007;1;11;0;0;13;0;20;0;0;12;0
270030005000008;1;15;1;4;22;0;11;2;1;14;0
270030005000009;1;13;1;0;13;0;14;1;1;27;0
270030005000010;1;21;0;0;17;0;19;1;0;14;0
270030005000011;1;16;0;0;32;0;22;0;0;39;0
270030005000012;1;19;1;0;32;0;14;1;0;22;0
270030005000013;1;2;0;0;5;0;6;0;0;4;0
270030005000014;1;5;0;0;12;0;9;0;0;15;0
270030005000015;1;12;1;0;19;0;16;1;0;12;0
270030005000016;1;14;3;0;17;0;14;3;0;25;0
270030005000017;1;27;0;0;27;0;19;1;0;30;0
270030005000018;1;11;2;0;12;0;25;4;0;14;0
270030005000019;1;15;0;0;16;0;11;0;0;10;0
270030005000020;1;11;2;0;19;0;9;0;0;17;0
270030005000021;1;16;1;0;8;0;7;1;1;10;0
270030005000022;1;7;0;0;10;0;11;0;0;12;0
270030005000023;1;10;0;0;11;0;12;0;0;7;0
270030005000024;1;17;0;3;8;0;20;0;0;14;0
270030005000025;1;18;0;0;18;0;27;1;0;5;0
270030005000026;1;14;0;0;20;0;17;1;0;8;0
270030005000027;1;35;4;0;40;0;38;3;0;39;0
270030005000028;1;21;2;0;17;0;21;2;0;17;0
270030005000029;1;15;0;0;9;0;15;1;1;14;0
270030005000030;1;22;3;0;24;0;17;1;0;27;1
270030005000031;1;39;1;0;34;0;35;1;0;35;0
270030005000032;1;9;0;0;22;0;9;0;0;25;0
270030005000033;1;21;0;0;17;0;24;1;0;21;0
270030005000034;1;16;2;0;9;0;14;1;0;8;0
270030005000035;1;17;2;0;13;0;14;1;0;9;0
270030005000036;1;10;0;1;12;0;12;0;0;11;0
