Cod_setor;Situacao_setor;V843;V844;V845;V846;V847;V848;V849;V850;V851;V852;V853;V854;V855;V856;V857;V858;V859;V860;V861;V862;V863;V864;V865;V866;V867;V868;V869;V870;V871;V872;V873;V874;V875;V876;V877;V878;V879;V880;V881;V882;V883;V884;V885;V886;V887;V888;V889;V890;V891;V892;V893;V894;V895;V896;V897;V898;V899;V900;V901;V902;V903;V904;V905;V906;V907;V908;V909;V910;V911;V912;V913;V914;V915;V916;V917;V918;V919;V920;V921;V922;V923;V924;V925;V926;V927;V928;V929;V930;V931;V932;V933;V934;V935;V936;V937;V938;V939;V940;V941;V942;V943;V944;V945;V946;V947;V948;V949;V950;V951;V952;V953;V954;V955;V956;V957;V958;V959;V960;V961;V962;V963;V964;V965;V966;V967;V968;V969;V970;V971;V972;V973;V974;V975;V976;V977;V978;V979;V980;V981;V982;V983;V984;V985;V986;V987;V988;V989;V990;V991;V992;V993;V994;V995;V996;V997;V998;V999;V1000;V1001;V1002;V1003;V1004;V1005;V1006;V1007;V1008;V1009;V1010;V1011;V1012;V1013;V1014;V1015;V1016;V1017;V1018;V1019;V1020;V1021;V1022;V1023;V1024;V1025;V1026;V1027;V1028;V1029;V1030;V1031;V1032;V1033;V1034;V1035;V1036;V1037;V1038;V1039;V1040;V1041;V1042;V1043;V1044;V1045;V1046;V1047;V1048;V1049;V1050;V1051;V1052;V1053;V1054;V1055;V1056;V1057;V1058;V1059;V1060;V1061;V1062
240010905000001;1;2;1;15;1;20;0;22;1;159;18;35;2;2;1;16;0;20;0;22;1;170;7;37;0;1;2;2;14;11;9;10;13;72;105;19;18;1;2;1;15;9;11;10;13;56;121;15;22;1;2;2;14;11;9;10;13;72;105;19;18;0;3;0;16;0;20;0;23;0;177;0;37;0;3;0;16;0;20;0;23;0;177;0;37;2;1;16;0;20;0;22;1;170;7;37;0;0;3;0;16;0;20;0;23;0;177;0;37;0;3;0;16;0;20;0;23;0;177;0;37;129;10;4;0;1;0;119;13;0;0;134;5;4;0;1;0;128;4;0;0;47;92;4;0;0;1;64;68;0;0;41;98;4;0;0;1;47;85;0;0;47;92;4;0;0;1;64;68;0;0;0;139;0;4;0;1;0;132;0;0;0;139;0;4;0;1;0;132;0;0;134;5;4;0;1;0;128;4;0;0;0;139;0;4;0;1;0;132;0;0;0;139;0;4;0;1;0;132;0;0
240010905000002;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
240010905000003;1;2;8;6;31;11;36;27;42;110;405;24;113;10;0;37;0;47;0;69;0;514;1;137;0;8;2;34;3;41;6;56;13;458;57;129;8;8;2;32;5;41;6;56;13;450;65;129;8;8;2;34;3;41;6;56;13;458;57;129;8;0;10;2;35;6;41;4;65;71;444;20;117;0;10;1;36;3;44;1;68;15;500;6;131;10;0;33;4;42;5;63;6;467;48;134;3;0;10;0;37;0;47;0;69;0;515;0;137;0;10;0;37;0;47;0;69;0;515;0;137;79;292;6;54;6;11;89;278;0;0;370;1;60;0;17;0;367;0;0;0;333;38;53;7;15;2;325;42;0;0;326;45;53;7;15;2;322;45;0;0;333;38;53;7;15;2;325;42;0;0;49;322;4;56;2;15;48;319;0;0;1;370;6;54;0;17;19;348;0;0;345;26;53;7;17;0;334;33;0;0;0;371;0;60;0;17;0;367;0;0;0;371;0;60;0;17;0;367;0;0
240010905000004;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
240010905000005;1;4;2;19;8;16;14;20;20;152;121;30;17;6;0;25;2;29;1;36;4;259;14;43;4;2;4;14;13;17;13;21;19;135;138;29;18;3;3;19;8;19;11;26;14;178;95;39;8;2;4;12;15;14;16;20;20;132;141;27;20;0;6;1;26;2;28;2;38;4;269;0;47;0;6;0;27;0;30;0;40;0;273;0;47;5;1;27;0;30;0;40;0;265;8;45;2;0;6;0;27;0;30;0;40;0;273;0;47;0;6;0;27;0;30;0;40;0;273;0;47;149;103;1;9;0;0;91;70;0;0;236;16;10;0;0;0;152;9;0;0;145;107;6;4;0;0;67;94;0;0;163;89;6;4;0;0;115;46;0;0;135;117;6;4;0;0;66;95;0;0;4;248;0;10;0;0;5;156;0;0;0;252;0;10;0;0;0;161;0;0;243;9;10;0;0;0;159;2;0;0;0;252;0;10;0;0;0;161;0;0;0;252;0;10;0;0;0;161;0;0
240010905000006;1;3;5;20;11;28;14;32;17;313;131;125;47;8;0;29;2;40;2;48;1;442;2;172;0;8;0;29;2;39;3;49;0;430;14;169;3;8;0;29;2;38;4;46;3;419;25;167;5;8;0;29;2;39;3;47;2;426;18;168;4;0;8;0;31;0;42;0;49;0;444;0;172;1;7;2;29;0;42;2;47;30;414;11;161;6;2;25;6;33;9;46;3;395;49;156;16;0;8;0;31;0;42;0;49;0;444;0;172;0;8;0;31;0;42;0;49;0;444;0;172;357;136;5;1;0;0;159;88;0;0;490;3;6;0;0;0;243;4;0;0;481;12;6;0;0;0;237;10;0;0;468;25;6;0;0;0;233;14;0;0;476;17;6;0;0;0;235;12;0;0;0;493;0;6;0;0;0;247;0;0;39;454;0;6;0;0;7;240;0;0;446;47;6;0;0;0;209;38;0;0;0;493;0;6;0;0;0;247;0;0;0;493;0;6;0;0;0;247;0;0
240010905000007;1;7;5;31;13;53;23;41;23;339;151;71;31;12;0;42;2;76;0;64;0;484;6;102;0;3;9;9;35;22;54;11;53;114;376;23;79;4;8;12;32;21;55;10;54;119;371;28;74;3;9;9;35;23;53;13;51;121;369;27;75;0;12;0;44;0;76;0;64;0;490;0;102;0;12;0;44;0;76;0;64;0;490;0;102;11;1;41;3;73;3;60;4;460;30;100;2;0;12;0;44;0;76;0;64;0;490;0;102;0;12;0;44;0;76;0;64;0;490;0;102;186;98;39;22;1;0;316;126;0;0;282;2;60;1;1;0;437;5;0;0;62;222;12;49;0;1;108;334;0;0;59;225;11;50;0;1;124;318;0;0;68;216;14;47;0;1;114;328;0;0;0;284;0;61;0;1;0;442;0;0;0;284;0;61;0;1;0;442;0;0;264;20;55;6;1;0;425;17;0;0;0;284;0;61;0;1;0;442;0;0;0;284;0;61;0;1;0;442;0;0
240010905000008;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
240010905000009;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
240010905000010;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
