Cod_setor;Situacao_setor;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;V252;V253;V254;V255;V256;V257;V258;V259;V260;V261;V262;V263;V264;V265;V266;V267;V268;V269;V270;V271;V272;V273;V274;V275;V276;V277;V278;V279;V280;V281;V282;V283;V284;V285;V286;V287;V288;V289;V290;V291;V292;V293;V294;V295;V296;V297;V298;V299;V300;V301;V302;V303;V304;V305;V306;V307;V308;V309;V310;V311;V312;V313;V314;V315;V316;V317;V318;V319;V320;V321;V322;V323;V324;V325;V326;V327;V328;V329;V330;V331;V332;V333;V334;V335;V336;V337;V338;V339;V340;V341;V342;V343;V344;V345;V346;V347;V348;V349;V350;V351;V352;V353;V354;V355;V356;V357;V358;V359;V360;V361;V362;V363;V364;V365;V366;V367;V368;V369;V370;V371;V372;V373;V374;V375;V376;V377;V378;V379;V380;V381;V382;V383;V384;V385;V386;V387;V388;V389;V390;V391;V392;V393;V394;V395;V396;V397;V398;V399;V400;V401;V402;V403;V404;V405;V406;V407;V408;V409;V410;V411;V412;V413;V414;V415;V416;V417;V418;V419;V420;V421
110001505000001;1;0;0;9;228;0;3;0;0;234;3;3;0;0;0;137;100;3;0;0;0;66;171;2;1;0;0;132;105;3;0;0;0;11;226;0;3;0;0;0;237;0;3;0;0;113;124;3;0;0;0;15;222;0;3;0;0;49;188;0;3;0;14;1;41;5;83;3;58;0;34;0;1;14;0;41;1;88;0;59;2;34;0;1;0;10;4;26;16;55;33;27;34;21;13;1;0;5;9;13;29;28;60;11;50;11;23;0;1;10;4;27;15;51;37;25;36;21;13;1;0;0;14;2;40;1;87;5;56;3;31;0;1;0;14;0;42;0;88;0;61;0;34;0;1;8;6;23;19;37;51;24;37;23;11;1;0;0;14;1;41;8;80;5;56;1;33;0;1;1;13;7;35;13;75;20;41;8;26;0;1;4;131;5;100;133;2;104;1;76;59;64;41;35;100;33;72;72;63;63;42;4;131;7;98;0;135;0;105;63;72;53;52;12;123;3;102;29;106;20;85
110001505000002;1;0;1;3;252;0;8;0;1;245;10;7;1;0;1;20;235;1;7;0;1;0;255;0;8;0;1;20;235;1;7;0;1;1;254;0;8;0;1;0;255;0;8;0;1;124;131;3;5;0;1;57;198;0;8;0;1;0;255;0;8;0;20;1;44;1;103;1;64;0;27;0;3;17;3;43;2;101;3;62;3;26;1;3;0;0;20;3;42;10;94;7;58;1;26;0;3;0;20;0;45;0;104;0;65;0;27;0;3;0;20;3;42;10;94;7;58;1;26;0;3;0;20;0;45;0;104;1;64;0;27;0;3;0;20;0;45;0;104;0;65;0;27;0;3;7;13;21;24;44;60;42;23;11;16;2;1;4;16;14;31;24;80;9;56;6;21;0;3;0;20;0;45;0;104;0;65;0;27;0;3;1;158;2;103;153;6;99;6;8;151;13;92;0;159;0;105;8;151;13;92;1;158;0;105;0;159;0;105;73;86;54;51;38;121;19;86;0;159;0;105
110001505000003;1;0;0;0;197;0;1;0;0;178;19;0;1;0;0;28;169;0;1;0;0;0;197;0;1;0;0;28;169;0;1;0;0;3;194;0;1;0;0;0;197;0;1;0;0;42;155;0;1;0;0;47;150;1;0;0;0;2;195;1;0;0;23;0;46;0;82;0;35;0;8;0;4;21;2;42;4;74;8;29;6;8;0;4;0;3;20;6;40;15;67;1;34;2;6;1;3;0;23;0;46;0;82;0;35;0;8;0;4;3;20;6;40;15;67;1;34;2;6;1;3;0;23;0;46;2;80;0;35;0;8;1;3;0;23;0;46;0;82;0;35;0;8;0;4;4;19;9;37;23;59;3;32;2;6;1;3;3;20;10;36;21;61;12;23;1;7;1;3;1;22;0;46;2;80;0;35;0;8;0;4;0;89;0;109;77;12;101;8;11;78;17;92;0;89;0;109;11;78;17;92;2;87;1;108;0;89;0;109;22;67;20;89;26;63;22;87;1;88;2;107
110001505000004;1;0;0;8;75;0;1;0;0;67;16;1;0;0;0;17;66;0;1;0;0;0;83;0;1;0;0;17;66;0;1;0;0;5;78;0;1;0;0;0;83;0;1;0;0;8;75;0;1;0;0;68;15;0;1;0;0;0;83;0;1;0;7;5;19;1;25;2;15;0;3;0;7;4;3;19;5;23;3;16;1;3;0;3;4;1;6;4;20;1;25;8;9;2;1;1;6;0;7;0;24;0;26;0;17;0;3;0;7;1;6;4;20;1;25;8;9;2;1;1;6;0;7;2;22;1;25;2;15;0;3;0;7;0;7;0;24;0;26;0;17;0;3;0;7;1;6;1;23;0;26;3;14;2;1;1;6;5;2;20;4;25;1;11;6;1;2;6;1;0;7;0;24;0;26;0;17;0;3;0;7;6;51;2;25;49;8;19;8;13;44;4;23;0;57;0;27;13;44;4;23;4;53;1;26;0;57;0;27;7;50;1;26;43;14;25;2;0;57;0;27
110001505000005;1;0;0;80;237;4;25;0;0;228;89;9;20;0;0;0;317;0;29;0;0;0;317;0;29;0;0;0;317;0;29;0;0;0;317;0;29;0;0;0;317;0;29;0;0;3;314;0;29;0;0;26;291;5;24;0;0;0;317;0;29;21;51;16;86;35;81;3;7;2;3;7;34;47;25;65;37;85;31;7;3;4;1;29;12;0;72;0;102;0;116;0;10;0;5;0;41;0;72;0;102;0;116;0;10;0;5;0;41;0;72;0;102;0;116;0;10;0;5;0;41;0;72;0;102;0;116;0;10;0;5;0;41;0;72;0;102;0;116;0;10;0;5;0;41;0;72;1;101;2;114;0;10;0;5;0;41;9;63;7;95;12;104;0;10;0;5;3;38;0;72;0;102;0;116;0;10;0;5;0;41;56;162;28;100;149;69;88;40;0;218;0;128;0;218;0;128;0;218;0;128;0;218;0;128;0;218;0;128;2;216;1;127;17;201;14;114;0;218;0;128
110001505000006;1;0;0;109;140;2;1;0;0;195;54;3;0;0;0;19;230;0;3;0;0;0;249;0;3;0;0;19;230;0;3;0;0;0;249;0;3;0;0;0;249;0;3;0;0;56;193;0;3;0;0;34;215;1;2;0;0;41;208;0;3;12;20;26;45;35;46;28;22;5;2;5;6;27;5;46;25;65;16;44;6;6;1;10;1;3;29;5;66;6;75;5;45;0;7;0;11;0;32;0;71;0;81;0;50;0;7;0;11;3;29;5;66;6;75;5;45;0;7;0;11;0;32;0;71;0;81;0;50;0;7;0;11;0;32;0;71;0;81;0;50;0;7;0;11;10;22;10;61;17;64;16;34;2;5;1;10;4;28;11;60;14;67;4;46;0;7;2;9;6;26;7;64;18;63;6;44;2;5;2;9;73;93;38;48;137;29;61;25;15;151;4;82;0;166;0;86;15;151;4;82;0;166;0;86;0;166;0;86;30;136;26;60;23;143;12;74;24;142;17;69
110001505000007;1;1;0;58;169;0;2;1;0;189;38;0;2;0;1;25;202;0;2;0;1;23;204;0;2;0;1;23;204;0;2;0;1;0;227;0;2;0;1;0;227;0;2;0;1;142;85;1;1;1;0;209;18;2;0;0;1;0;227;0;2;9;16;13;39;26;79;10;31;1;3;0;3;21;4;42;10;88;17;34;7;3;1;2;1;3;22;5;47;11;94;5;36;1;3;0;3;3;22;3;49;12;93;5;36;0;4;0;3;3;22;3;49;12;93;5;36;0;4;0;3;0;25;0;52;0;105;0;41;0;4;0;3;0;25;0;52;0;105;0;41;0;4;0;3;17;8;34;18;61;44;26;15;3;1;2;1;22;3;49;3;96;9;38;3;4;0;3;0;0;25;0;52;0;105;0;41;0;4;0;3;44;121;15;50;137;28;53;12;20;145;5;60;18;147;5;60;18;147;5;60;0;165;0;65;0;165;0;65;100;65;43;22;150;15;62;3;0;165;0;65
110001505000008;1;0;0;1;120;0;9;0;0;98;23;7;2;0;0;17;104;2;7;0;0;0;121;0;9;0;0;17;104;2;7;0;0;14;107;1;8;0;0;0;121;0;9;0;0;60;61;4;5;0;0;35;86;3;6;0;0;0;121;0;9;0;19;0;37;1;49;0;12;0;9;0;3;13;6;34;3;36;14;10;2;9;0;3;0;0;19;6;31;12;38;0;12;1;8;0;3;0;19;0;37;0;50;0;12;0;9;0;3;0;19;6;31;12;38;0;12;1;8;0;3;3;16;7;30;3;47;2;10;0;9;0;3;0;19;0;37;0;50;0;12;0;9;0;3;6;13;23;14;26;24;4;8;4;5;1;2;7;12;10;27;16;34;4;8;1;8;0;3;0;19;0;37;0;50;0;12;0;9;0;3;1;88;0;41;73;16;32;9;17;72;2;39;0;89;0;41;17;72;2;39;12;77;3;38;0;89;0;41;45;44;19;22;26;63;12;29;0;89;0;41
110001505000009;1;0;6;0;216;0;6;5;1;199;17;2;4;4;2;65;151;1;5;2;4;12;204;1;5;4;2;62;154;1;5;0;6;8;208;1;5;0;6;0;216;0;6;0;6;7;209;1;5;0;6;59;157;1;5;0;6;0;216;0;6;0;20;0;37;0;74;0;57;0;35;0;5;14;6;31;6;69;5;53;4;35;0;4;1;1;19;9;28;16;58;18;39;25;10;1;4;0;20;0;37;0;74;8;49;7;28;0;5;1;19;7;30;15;59;18;39;25;10;1;4;0;20;4;33;2;72;1;56;2;33;0;5;0;20;0;37;0;74;0;57;0;35;0;5;0;20;4;33;1;73;1;56;2;33;0;5;7;13;14;23;23;51;14;43;1;34;1;4;0;20;0;37;0;74;0;57;0;35;0;5;0;163;0;65;146;17;60;5;49;114;21;44;9;154;6;59;47;116;20;45;8;155;1;64;0;163;0;65;7;156;1;64;43;120;17;48;0;163;0;65
110001505000010;1;0;0;0;30;0;3;0;0;13;17;0;3;0;0;0;30;0;3;0;0;0;30;0;3;0;0;0;30;0;3;0;0;0;30;0;3;0;0;0;30;0;3;0;0;0;30;0;3;0;0;4;26;3;0;0;0;0;30;0;3;0;12;0;7;0;9;0;2;0;1;0;2;4;8;3;4;3;6;2;0;0;1;1;1;0;12;0;7;0;9;0;2;0;1;0;2;0;12;0;7;0;9;0;2;0;1;0;2;0;12;0;7;0;9;0;2;0;1;0;2;0;12;0;7;0;9;0;2;0;1;0;2;0;12;0;7;0;9;0;2;0;1;0;2;0;12;0;7;0;9;0;2;0;1;0;2;2;10;1;6;3;6;0;2;1;0;0;2;0;12;0;7;0;9;0;2;0;1;0;2;0;25;0;8;10;15;3;5;0;25;0;8;0;25;0;8;0;25;0;8;0;25;0;8;0;25;0;8;0;25;0;8;5;20;2;6;0;25;0;8
