Cod_setor;Situacao_setor;V623;V624;V625;V626;V627;V628;V629;V630;V631;V632;V633;V634;V635;V636;V637;V638;V639;V640;V641;V642;V643;V644;V645;V646;V647;V648;V649;V650;V651;V652;V653;V654;V655;V656;V657;V658;V659;V660;V661;V662;V663;V664;V665;V666;V667;V668;V669;V670;V671;V672;V673;V674;V675;V676;V677;V678;V679;V680;V681;V682;V683;V684;V685;V686;V687;V688;V689;V690;V691;V692;V693;V694;V695;V696;V697;V698;V699;V700;V701;V702;V703;V704;V705;V706;V707;V708;V709;V710;V711;V712;V713;V714;V715;V716;V717;V718;V719;V720;V721;V722;V723;V724;V725;V726;V727;V728;V729;V730;V731;V732;V733;V734;V735;V736;V737;V738;V739;V740;V741;V742;V743;V744;V745;V746;V747;V748;V749;V750;V751;V752;V753;V754;V755;V756;V757;V758;V759;V760;V761;V762;V763;V764;V765;V766;V767;V768;V769;V770;V771;V772;V773;V774;V775;V776;V777;V778;V779;V780;V781;V782;V783;V784;V785;V786;V787;V788;V789;V790;V791;V792;V793;V794;V795;V796;V797;V798;V799;V800;V801;V802;V803;V804;V805;V806;V807;V808;V809;V810;V811;V812;V813;V814;V815;V816;V817;V818;V819;V820;V821;V822;V823;V824;V825;V826;V827;V828;V829;V830;V831;V832;V833;V834;V835;V836;V837;V838;V839;V840;V841;V842
280010005000001;1;28;237;94;532;0;0;265;0;624;2;0;0;265;0;626;0;0;0;265;0;614;12;0;0;265;0;626;0;0;0;36;229;95;531;0;0;0;265;0;626;0;0;182;83;537;89;0;0;91;174;250;376;0;0;0;265;0;626;0;0;32;250;42;262;32;163;4;78;12;13;0;3;280;2;304;0;195;0;82;0;25;0;3;0;282;0;304;0;195;0;82;0;25;0;3;0;280;2;304;0;192;3;75;7;25;0;3;0;282;0;304;0;195;0;82;0;25;0;3;0;36;246;37;267;36;159;13;69;9;16;0;3;0;282;0;304;0;195;0;82;0;25;0;3;223;59;230;74;168;27;70;12;25;0;3;0;117;165;102;202;78;117;32;50;11;14;1;2;0;282;0;304;0;195;0;82;0;25;0;3;65;504;57;265;567;2;322;0;569;0;322;0;560;9;319;3;569;0;322;0;96;473;35;287;0;569;0;322;451;118;268;54;209;360;132;190;0;569;0;322
280010005000002;1;52;72;75;204;0;0;124;0;278;1;0;0;124;0;278;1;0;0;124;0;278;1;0;0;124;0;278;1;0;0;0;124;0;279;0;0;0;124;0;279;0;0;86;38;220;59;0;0;35;89;2;277;0;0;0;124;0;279;0;0;23;34;43;121;32;80;19;31;8;8;2;2;57;0;163;1;112;0;50;0;16;0;4;0;57;0;163;1;112;0;50;0;16;0;4;0;57;0;163;1;112;0;50;0;16;0;4;0;57;0;163;1;112;0;50;0;16;0;4;0;0;57;0;164;0;112;0;50;0;16;0;4;0;57;0;164;0;112;0;50;0;16;0;4;57;0;114;50;91;21;29;21;12;4;3;1;0;57;25;139;5;107;7;43;0;16;0;4;0;57;0;164;0;112;0;50;0;16;0;4;51;155;76;121;205;1;197;0;205;1;197;0;205;1;197;0;205;1;197;0;0;206;0;197;0;206;0;197;157;49;149;48;7;199;30;167;0;206;0;197
280010005000003;1;0;32;0;446;0;6;32;0;438;8;0;6;32;0;438;8;0;6;32;0;435;11;0;6;32;0;438;8;0;6;0;32;0;446;0;6;0;32;0;446;0;6;0;32;300;146;0;6;0;32;0;446;0;6;0;32;0;446;0;6;0;231;0;171;0;58;0;13;0;10;0;1;221;10;167;4;58;0;13;0;10;0;1;0;221;10;167;4;58;0;13;0;10;0;1;0;221;10;167;4;55;3;13;0;10;0;1;0;221;10;167;4;58;0;13;0;10;0;1;0;0;231;0;171;0;58;0;13;0;10;0;1;0;231;0;171;0;58;0;13;0;10;0;1;158;73;97;74;32;26;7;6;6;4;0;1;0;231;0;171;0;58;0;13;0;10;0;1;0;231;0;171;0;58;0;13;0;10;0;1;0;252;0;232;242;10;228;4;242;10;228;4;242;10;225;7;242;10;228;4;0;252;0;232;0;252;0;232;155;97;145;87;0;252;0;232;0;252;0;232
280010005000004;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
280010005000005;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
280010005000006;1;0;0;0;25;0;3;0;0;20;5;3;0;0;0;25;0;3;0;0;0;0;25;0;3;0;0;25;0;3;0;0;0;0;25;0;3;0;0;0;25;0;3;0;0;0;25;0;3;0;0;0;25;0;3;0;0;0;25;0;3;0;7;0;17;0;3;0;1;0;0;0;0;2;5;17;0;3;0;1;0;0;0;0;0;7;0;17;0;3;0;1;0;0;0;0;0;0;7;0;17;0;3;0;1;0;0;0;0;7;0;17;0;3;0;1;0;0;0;0;0;0;7;0;17;0;3;0;1;0;0;0;0;0;7;0;17;0;3;0;1;0;0;0;0;0;7;0;17;0;3;0;1;0;0;0;0;0;7;0;17;0;3;0;1;0;0;0;0;0;7;0;17;0;3;0;1;0;0;0;0;0;23;0;5;23;0;0;5;23;0;5;0;0;23;0;5;23;0;5;0;0;23;0;5;0;23;0;5;0;23;0;5;0;23;0;5;0;23;0;5
280020905000001;1;0;283;0;476;0;5;283;0;448;28;5;0;283;0;398;78;0;5;229;54;256;220;0;5;283;0;295;181;0;5;137;146;112;364;0;5;0;283;0;476;0;5;148;135;50;426;0;5;28;255;99;377;0;5;0;283;0;476;0;5;0;284;0;222;0;186;0;38;0;11;0;23;283;1;209;13;174;12;37;1;11;0;22;1;260;24;186;36;169;17;37;1;11;0;18;5;192;92;112;110;125;61;31;7;8;3;17;6;225;59;146;76;140;46;37;1;11;0;19;4;80;204;79;143;66;120;16;22;1;10;7;16;0;284;0;222;0;186;0;38;0;11;0;23;66;218;37;185;65;121;19;19;10;1;1;22;56;228;37;185;16;170;5;33;0;11;13;10;0;284;0;222;0;186;0;38;0;11;0;23;0;504;0;260;481;23;255;5;435;69;246;14;305;199;180;80;375;129;203;57;151;353;98;162;0;504;0;260;135;369;63;197;74;430;53;207;0;504;0;260
280020905000002;1;123;49;115;151;0;0;172;0;266;0;0;0;157;15;258;8;0;0;172;0;266;0;0;0;172;0;266;0;0;0;123;49;115;151;0;0;0;172;0;266;0;0;123;49;115;151;0;0;168;4;266;0;0;0;0;172;0;266;0;0;41;68;59;56;79;48;41;18;16;6;2;4;109;0;115;0;127;0;59;0;22;0;6;0;101;8;105;10;122;5;59;0;22;0;6;0;109;0;115;0;127;0;59;0;22;0;6;0;109;0;115;0;127;0;59;0;22;0;6;0;41;68;59;56;79;48;41;18;16;6;2;4;0;109;0;115;0;127;0;59;0;22;0;6;41;68;59;56;79;48;41;18;16;6;2;4;109;0;111;4;127;0;59;0;22;0;6;0;0;109;0;115;0;127;0;59;0;22;0;6;148;119;90;81;267;0;171;0;246;21;169;2;267;0;171;0;267;0;171;0;148;119;90;81;0;267;0;171;148;119;90;81;267;0;167;4;0;267;0;171
280020905000003;1;131;42;45;230;0;0;172;1;273;2;0;0;173;0;257;18;0;0;165;8;198;77;0;0;165;8;198;77;0;0;20;153;0;275;0;0;0;173;0;275;0;0;147;26;48;227;0;0;18;155;150;125;0;0;0;173;0;275;0;0;5;51;14;102;64;87;50;17;39;5;4;10;56;0;115;1;149;2;67;0;44;0;14;0;56;0;106;10;143;8;67;0;44;0;14;0;37;19;82;34;126;25;66;1;42;2;10;4;37;19;82;34;126;25;66;1;42;2;10;4;0;56;0;116;9;142;4;63;5;39;2;12;0;56;0;116;0;151;0;67;0;44;0;14;5;51;17;99;69;82;53;14;41;3;10;4;32;24;65;51;57;94;13;54;1;43;0;14;0;56;0;116;0;151;0;67;0;44;0;14;114;168;62;104;280;2;165;1;277;5;153;13;226;56;137;29;226;56;137;29;17;265;3;163;0;282;0;166;131;151;64;102;95;187;73;93;0;282;0;166
280020905000004;1;203;166;121;594;0;0;369;0;701;14;0;0;325;44;483;232;0;0;314;55;465;250;0;0;325;44;479;236;0;0;84;285;16;699;0;0;0;369;0;715;0;0;237;132;297;418;0;0;94;275;335;380;0;0;15;354;23;692;0;0;79;340;111;257;82;120;38;26;12;3;2;14;417;2;361;7;199;3;64;0;13;2;16;0;281;138;269;99;170;32;62;2;15;0;11;5;276;143;260;108;167;35;50;14;15;0;11;5;281;138;265;103;170;32;62;2;15;0;11;5;26;393;37;331;17;185;14;50;5;10;1;15;0;419;0;368;0;202;0;64;0;15;0;16;136;283;200;168;139;63;42;22;14;1;3;13;200;219;130;238;67;135;22;42;5;10;5;11;15;404;10;358;5;197;7;57;0;15;1;15;206;457;118;303;651;12;419;2;513;150;295;126;496;167;283;138;509;154;295;126;71;592;29;392;0;663;0;421;334;329;200;221;266;397;163;258;15;648;23;398
280020905000005;1;126;214;78;193;0;0;332;8;268;3;0;0;324;16;258;13;0;0;269;71;257;14;0;0;314;26;258;13;0;0;78;262;13;258;0;0;20;320;0;271;0;0;102;238;59;212;0;0;201;139;118;153;0;0;0;340;0;271;0;0;34;78;43;158;70;98;40;50;7;13;10;10;112;0;193;8;165;3;90;0;20;0;20;0;100;12;188;13;164;4;90;0;20;0;20;0;72;40;169;32;160;8;87;3;20;0;18;2;100;12;182;19;160;8;90;0;20;0;20;0;33;79;31;170;13;155;8;82;4;16;2;18;0;112;4;197;4;164;8;82;4;16;0;20;39;73;60;141;29;139;25;65;6;14;2;18;93;19;98;103;77;91;38;52;7;13;6;14;0;112;0;201;0;168;0;90;0;20;0;20;111;146;93;261;252;5;348;6;250;7;332;22;223;34;303;51;250;7;322;32;48;209;43;311;7;250;13;341;88;169;73;281;112;145;207;147;0;257;0;354
